ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
36636,Raffaele Franceschi,M,24,190,79,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
36712,Jean-Marie Franois Carezis,M,21,185,75,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
36712,Jean-Marie Franois Carezis,M,21,185,75,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,NA
36712,Jean-Marie Franois Carezis,M,21,185,75,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
36712,Jean-Marie Franois Carezis,M,21,185,75,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
36949,Hans Gunnar Fredin,M,18,184,74,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
36949,Hans Gunnar Fredin,M,18,184,74,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,NA
37219,Giovanni Frigo,M,20,193,81,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
37219,Giovanni Frigo,M,20,193,81,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,NA
37219,Giovanni Frigo,M,20,193,81,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
37457,Rosa Fuentes,F,18,165,60,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
37701,Karin Margareta Furuhed (-Johansson),F,17,171,58,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
37779,"Geoffrey Steven ""Geoff"" Gaberino",M,22,190,81,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
37935,"Ambrose ""Rowdy"" Gaines, IV",M,25,185,73,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,Gold
37935,"Ambrose ""Rowdy"" Gaines, IV",M,25,185,73,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
37935,"Ambrose ""Rowdy"" Gaines, IV",M,25,185,73,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
38005,Daniela Galassi,F,16,165,50,San Marino,SMR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
38005,Daniela Galassi,F,16,165,50,San Marino,SMR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,NA
38005,Daniela Galassi,F,16,165,50,San Marino,SMR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA
38276,Rafael Gandarillas,M,15,163,70,Puerto Rico,PUR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
38818,Harri Garmendia Ayerza,M,18,177,70,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
38818,Harri Garmendia Ayerza,M,18,177,70,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,NA
38818,Harri Garmendia Ayerza,M,18,177,70,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
39957,Faten Ghattas,F,19,170,54,Tunisia,TUN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
39957,Faten Ghattas,F,19,170,54,Tunisia,TUN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA
39957,Faten Ghattas,F,19,170,54,Tunisia,TUN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,NA
39957,Faten Ghattas,F,19,170,54,Tunisia,TUN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,NA
40443,Nathalie Gingras,F,20,165,55,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Individual Medley,NA
41732,Hugo Goossen,M,NA,NA,NA,Suriname,SUR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
41827,"Deborah ""Debra"" Gore",F,17,178,60,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
41960,"Donald Alexander ""Sandy"" Goss",M,17,193,89,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
41960,"Donald Alexander ""Sandy"" Goss",M,17,193,89,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
41960,"Donald Alexander ""Sandy"" Goss",M,17,193,89,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
41960,"Donald Alexander ""Sandy"" Goss",M,17,193,89,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
42343,Roberto Granados,M,15,173,67,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
42343,Roberto Granados,M,15,173,67,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
42343,Roberto Granados,M,15,173,67,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
42343,Roberto Granados,M,15,173,67,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,NA
42343,Roberto Granados,M,15,173,67,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
42343,Roberto Granados,M,15,173,67,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
42365,Stefano Grandi,M,21,180,73,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,NA
42365,Stefano Grandi,M,21,180,73,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
42815,"Matthew Owen ""Matt"" Gribble",M,22,180,77,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
42942,Hans Harald Anders Grillhammar,M,19,189,87,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,NA
43151,Michael Gro,M,20,201,88,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,Gold
43151,Michael Gro,M,20,201,88,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
43151,Michael Gro,M,20,201,88,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
43151,Michael Gro,M,20,201,88,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,Gold
43151,Michael Gro,M,20,201,88,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,Silver
43151,Michael Gro,M,20,201,88,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
43455,Francisco Guanco,M,19,166,55,Philippines,PHI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
43455,Francisco Guanco,M,19,166,55,Philippines,PHI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
43468,Marcello Guarducci,M,28,185,72,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
43468,Marcello Guarducci,M,28,185,72,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
43468,Marcello Guarducci,M,28,185,72,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
43686,Sara Guido (-Salazar),F,20,170,60,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,NA
43686,Sara Guido (-Salazar),F,20,170,60,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,NA
43686,Sara Guido (-Salazar),F,20,170,60,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
43961,Guo Huaying,F,19,163,51,China,CHN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,NA
43961,Guo Huaying,F,19,163,51,China,CHN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
44184,Manuel Gutirrez,M,19,181,85,Panama,PAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
44184,Manuel Gutirrez,M,19,181,85,Panama,PAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
44184,Manuel Gutirrez,M,19,181,85,Panama,PAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
44392,Eva Gysling,F,17,182,72,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,NA
44392,Eva Gysling,F,17,182,72,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,NA
44392,Eva Gysling,F,17,182,72,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
44654,Nevine Hafez,F,15,159,60,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
44654,Nevine Hafez,F,15,159,60,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA
44655,Sherwite Hafez,F,17,163,60,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
44655,Sherwite Hafez,F,17,163,60,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,NA
44885,Eva-Marie Gunilla Hkansson (-Paiment),F,23,173,65,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,NA
44885,Eva-Marie Gunilla Hkansson (-Paiment),F,23,173,65,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
45132,"Daniel ""Dano"" Halsall",M,21,190,90,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
45132,"Daniel ""Dano"" Halsall",M,21,190,90,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
45132,"Daniel ""Dano"" Halsall",M,21,190,90,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
45132,"Daniel ""Dano"" Halsall",M,21,190,90,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
45966,Sarah Lucy Hardcastle (-Thomas),F,15,183,60,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,Silver
45966,Sarah Lucy Hardcastle (-Thomas),F,15,183,60,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 800 metres Freestyle,Bronze
45966,Sarah Lucy Hardcastle (-Thomas),F,15,183,60,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Individual Medley,NA
46120,Neil John Harper,M,19,190,74,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
46120,Neil John Harper,M,19,190,74,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,NA
46120,Neil John Harper,M,19,190,74,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
46515,Ute Hasse,F,20,176,59,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,NA
46515,Ute Hasse,F,20,176,59,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,NA
46515,Ute Hasse,F,20,176,59,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
46684,Sonja Hausladen,F,21,165,55,Austria,AUT,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA
46684,Sonja Hausladen,F,21,165,55,Austria,AUT,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,NA
46684,Sonja Hausladen,F,21,165,55,Austria,AUT,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Individual Medley,NA
46841,Lawrence Bruce Hayes,M,21,183,73,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
46998,"Michael Steward ""Mike"" Heath",M,20,183,77,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
46998,"Michael Steward ""Mike"" Heath",M,20,183,77,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,Silver
46998,"Michael Steward ""Mike"" Heath",M,20,183,77,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
46998,"Michael Steward ""Mike"" Heath",M,20,183,77,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
46998,"Michael Steward ""Mike"" Heath",M,20,183,77,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
47009,Carol-Ann Heavey,F,NA,NA,NA,Ireland,IRL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
47009,Carol-Ann Heavey,F,NA,NA,NA,Ireland,IRL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,NA
47009,Carol-Ann Heavey,F,NA,NA,NA,Ireland,IRL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,NA
47398,Tryggvi Helgason,M,21,176,70,Iceland,ISL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
47398,Tryggvi Helgason,M,21,176,70,Iceland,ISL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
47549,Jorge Heno,M,22,NA,NA,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
47549,Jorge Heno,M,22,NA,NA,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
47549,Jorge Heno,M,22,NA,NA,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
47630,Rainer Henkel,M,20,198,85,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
47630,Rainer Henkel,M,20,198,85,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
47668,"Cameron John ""Cam"" Henning",M,23,188,84,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,Bronze
47812,"Susan Helen ""Sue"" Heon (-Preston)",F,22,175,62,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Individual Medley,NA
48407,Blair Hicken,M,19,184,69,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
48407,Blair Hicken,M,19,184,69,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
48537,Annette Petra Hildr (-Larsson),F,17,172,61,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
48576,Jean Cameron Hill,F,20,162,54,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,NA
48576,Jean Cameron Hill,F,20,162,54,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
48619,"Petronella Angela ""Petra"" Hillenius",F,16,169,60,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,NA
48619,"Petronella Angela ""Petra"" Hillenius",F,16,169,60,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,NA
49048,"Nicholas Stephen ""Nick"" Hodgson",M,19,190,79,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,NA
49244,Nancy Lynn Hogshead (-Makar),F,22,172,66,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,Gold
49244,Nancy Lynn Hogshead (-Makar),F,22,172,66,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
49244,Nancy Lynn Hogshead (-Makar),F,22,172,66,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,NA
49244,Nancy Lynn Hogshead (-Makar),F,22,172,66,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,Silver
49244,Nancy Lynn Hogshead (-Makar),F,22,172,66,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
49479,Anders Sren Holmertz (Johansson-),M,15,185,73,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
49479,Anders Sren Holmertz (Johansson-),M,15,185,73,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,NA
49479,Anders Sren Holmertz (Johansson-),M,15,185,73,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
49479,Anders Sren Holmertz (Johansson-),M,15,185,73,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
49527,Annelie Birgitta Holmstrm (-Norling),F,20,171,58,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,NA
49527,Annelie Birgitta Holmstrm (-Norling),F,20,171,58,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,NA
50033,Jill Horstead,F,17,170,53,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,NA
50355,Paul Anthony Howe,M,19,183,81,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,NA
50355,Paul Anthony Howe,M,19,183,81,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
50691,Philip Hubble,M,24,185,79,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,NA
50817,Irma Huerta Martinez,F,14,163,55,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,NA
50817,Irma Huerta Martinez,F,14,163,55,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,NA
50817,Irma Huerta Martinez,F,14,163,55,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 800 metres Freestyle,NA
50817,Irma Huerta Martinez,F,14,163,55,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
51150,Gary Norman Hurring,M,22,192,85,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
51150,Gary Norman Hurring,M,22,192,85,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,NA
51150,Gary Norman Hurring,M,22,192,85,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
51474,Franck Iacono,M,18,184,70,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,NA
51474,Franck Iacono,M,18,184,70,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
52459,Takemi Ise,F,20,164,57,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA
52693,Shinji Ito,M,21,176,63,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
52693,Shinji Ito,M,21,176,63,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Individual Medley,NA
52961,Kaori Iwasaki,F,15,163,53,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,NA
52961,Kaori Iwasaki,F,15,163,53,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,NA
53160,Christine Sotto Jacob (-Sandejas),F,17,166,50,Philippines,PHI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
53160,Christine Sotto Jacob (-Sandejas),F,17,166,50,Philippines,PHI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,NA
53160,Christine Sotto Jacob (-Sandejas),F,17,166,50,Philippines,PHI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,NA
53160,Christine Sotto Jacob (-Sandejas),F,17,166,50,Philippines,PHI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,NA
53250,Thierry Jacot,M,22,193,81,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
53250,Thierry Jacot,M,22,193,81,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
53311,"Thomas Michael ""Tom"" Jager",M,19,190,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
53311,"Thomas Michael ""Tom"" Jager",M,19,190,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
53365,Jairulla Jaitulla,M,30,172,73,Philippines,PHI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
53365,Jairulla Jaitulla,M,30,172,73,Philippines,PHI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
53365,Jairulla Jaitulla,M,30,172,73,Philippines,PHI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
53365,Jairulla Jaitulla,M,30,172,73,Philippines,PHI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Individual Medley,NA
53516,"Andrew David ""Andy"" Jameson",M,19,190,79,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
53516,"Andrew David ""Andy"" Jameson",M,19,190,79,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
53893,Vronique Jardin,F,17,174,59,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
53952,Martti Sakari Jrventaus,M,23,184,71,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
53952,Martti Sakari Jrventaus,M,23,184,71,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
54875,Jin Fu,M,19,178,73,China,CHN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
54875,Jin Fu,M,19,178,73,China,CHN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
54875,Jin Fu,M,19,178,73,China,CHN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
55245,Per Lennart Johansson,M,21,194,85,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,Bronze
55245,Per Lennart Johansson,M,21,194,85,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
55245,Per Lennart Johansson,M,21,194,85,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
55397,Jenna Leigh Johnson,F,16,180,63,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
55397,Jenna Leigh Johnson,F,16,180,63,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,Silver
55397,Jenna Leigh Johnson,F,16,180,63,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
